 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
987,ER.ATL2.png,4,10.485,0.457,3.606,76,332,123.690,3.000,1.150,0.870,0.571
988,ER.ATL2.png,1,2.828,1.000,1.414,92,332,135.000,1.000,1.000,1.000,1.000
989,ER.ATL2.png,2,4.243,1.000,2.236,177,332,153.435,1.000,2.000,0.500,1.000
990,ER.ATL2.png,2,4.828,1.000,2.236,207,332,116.565,1.000,2.000,0.500,1.000
991,ER.ATL2.png,1,2.828,1.000,1.414,85,333,135.000,1.000,1.000,1.000,1.000
992,ER.ATL2.png,70,53.598,0.306,17.000,106,343,28.072,9.864,1.556,0.642,0.664
993,ER.ATL2.png,1,2.828,1.000,1.414,119,333,135.000,1.000,1.000,1.000,1.000
994,ER.ATL2.png,45,39.456,0.363,12.369,183,333,104.036,7.649,1.760,0.568,0.634
995,ER.ATL2.png,1,2.828,1.000,1.414,203,333,135.000,1.000,1.000,1.000,1.000
996,ER.ATL2.png,2,4.828,1.000,2.236,70,334,116.565,1.000,2.000,0.500,1.000
997,ER.ATL2.png,1,2.828,1.000,1.414,174,334,135.000,1.000,1.000,1.000,1.000
998,ER.ATL2.png,1,2.828,1.000,1.414,202,335,135.000,1.000,1.000,1.000,1.000
999,ER.ATL2.png,2,5.657,0.785,2.828,206,339,45.000,1.414,2.646,0.378,0.667
1000,ER.ATL2.png,1479,161.037,0.717,60.828,540,337,99.462,41.012,1.387,0.721,0.912
1001,ER.ATL2.png,43,36.870,0.397,12.083,84,341,155.556,8.485,1.499,0.667,0.628
1002,ER.ATL2.png,1,2.828,1.000,1.414,239,338,135.000,1.000,1.000,1.000,1.000
1003,ER.ATL2.png,1,2.828,1.000,1.414,68,339,135.000,1.000,1.000,1.000,1.000
1004,ER.ATL2.png,1,2.828,1.000,1.414,76,340,135.000,1.000,1.000,1.000,1.000
1005,ER.ATL2.png,2,5.657,0.785,2.828,39,343,45.000,1.414,2.646,0.378,0.667
1006,ER.ATL2.png,2,5.657,0.785,2.828,43,341,135.000,1.414,2.646,0.378,0.667
1007,ER.ATL2.png,10,17.556,0.408,5.831,78,342,149.036,4.160,1.367,0.731,0.556
1008,ER.ATL2.png,2,5.657,0.785,2.828,204,341,135.000,1.414,2.646,0.378,0.667
1009,ER.ATL2.png,1,2.828,1.000,1.414,76,342,135.000,1.000,1.000,1.000,1.000
1010,ER.ATL2.png,1,2.828,1.000,1.414,180,342,135.000,1.000,1.000,1.000,1.000
1011,ER.ATL2.png,1,2.828,1.000,1.414,42,343,135.000,1.000,1.000,1.000,1.000
1012,ER.ATL2.png,1,2.828,1.000,1.414,203,343,135.000,1.000,1.000,1.000,1.000
1013,ER.ATL2.png,1,2.828,1.000,1.414,68,344,135.000,1.000,1.000,1.000,1.000
1014,ER.ATL2.png,3,7.071,0.754,3.606,74,344,146.310,1.789,2.702,0.370,0.667
1015,ER.ATL2.png,1,2.828,1.000,1.414,182,344,135.000,1.000,1.000,1.000,1.000
1016,ER.ATL2.png,1,2.828,1.000,1.414,45,345,135.000,1.000,1.000,1.000,1.000
1017,ER.ATL2.png,16,25.799,0.302,7.616,88,350,23.199,5.000,1.375,0.727,0.593
1018,ER.ATL2.png,1,2.828,1.000,1.414,196,345,135.000,1.000,1.000,1.000,1.000
1019,ER.ATL2.png,9,14.485,0.539,5.385,202,350,68.199,3.000,1.448,0.691,0.720
1020,ER.ATL2.png,7,11.899,0.621,5.000,228,348,36.870,3.000,1.462,0.684,0.700
1021,ER.ATL2.png,1,2.828,1.000,1.414,38,346,135.000,1.000,1.000,1.000,1.000
1022,ER.ATL2.png,1,2.828,1.000,1.414,70,346,135.000,1.000,1.000,1.000,1.000
1023,ER.ATL2.png,1,2.828,1.000,1.414,73,346,135.000,1.000,1.000,1.000,1.000
1024,ER.ATL2.png,1,2.828,1.000,1.414,184,346,135.000,1.000,1.000,1.000,1.000
1025,ER.ATL2.png,7,13.899,0.455,5.000,75,350,36.870,3.000,1.377,0.726,0.636
1026,ER.ATL2.png,18,25.456,0.349,8.544,197,347,110.556,4.642,2.123,0.471,0.610
1027,ER.ATL2.png,2,4.828,1.000,2.236,234,347,116.565,1.000,2.000,0.500,1.000
1028,ER.ATL2.png,1,2.828,1.000,1.414,61,348,135.000,1.000,1.000,1.000,1.000
1029,ER.ATL2.png,1,2.828,1.000,1.414,64,348,135.000,1.000,1.000,1.000,1.000
1030,ER.ATL2.png,1,2.828,1.000,1.414,66,349,135.000,1.000,1.000,1.000,1.000
1031,ER.ATL2.png,4,7.657,0.857,3.606,229,349,146.310,2.000,2.000,0.500,0.800
1032,ER.ATL2.png,55,77.054,0.116,17.029,60,366,49.764,9.203,2.150,0.465,0.468
1033,ER.ATL2.png,1,2.828,1.000,1.414,72,350,135.000,1.000,1.000,1.000,1.000
1034,ER.ATL2.png,1,2.828,1.000,1.414,86,350,135.000,1.000,1.000,1.000,1.000
1035,ER.ATL2.png,5,8.485,0.873,3.606,193,352,33.690,2.683,1.496,0.668,0.714
1036,ER.ATL2.png,2781,210.007,0.792,69.642,389,373,164.168,53.741,1.157,0.865,0.937
1037,ER.ATL2.png,86,100.953,0.106,25.000,65,366,36.870,11.783,2.273,0.440,0.431
1038,ER.ATL2.png,1,2.828,1.000,1.414,78,351,135.000,1.000,1.000,1.000,1.000
1039,ER.ATL2.png,1187,162.024,0.568,61.033,437,351,178.122,37.000,1.588,0.630,0.928
1040,ER.ATL2.png,1,2.828,1.000,1.414,3,352,135.000,1.000,1.000,1.000,1.000
1041,ER.ATL2.png,1,2.828,1.000,1.414,61,352,135.000,1.000,1.000,1.000,1.000
1042,ER.ATL2.png,2,4.828,1.000,2.236,76,352,116.565,1.000,2.000,0.500,1.000
1043,ER.ATL2.png,3,5.657,1.000,2.828,231,352,135.000,2.000,1.464,0.683,0.857
1044,ER.ATL2.png,2540,252.877,0.499,85.376,492,437,84.623,49.970,1.745,0.573,0.834
1045,ER.ATL2.png,1,2.828,1.000,1.414,80,353,135.000,1.000,1.000,1.000,1.000
1046,ER.ATL2.png,1,2.828,1.000,1.414,7,354,135.000,1.000,1.000,1.000,1.000
1047,ER.ATL2.png,54,66.326,0.154,13.038,190,354,122.471,9.800,1.224,0.817,0.560
1048,ER.ATL2.png,1,2.828,1.000,1.414,201,354,135.000,1.000,1.000,1.000,1.000
1049,ER.ATL2.png,1,2.828,1.000,1.414,360,354,135.000,1.000,1.000,1.000,1.000
1050,ER.ATL2.png,5,7.071,1.000,3.606,7,356,146.310,2.000,1.553,0.644,0.909
1051,ER.ATL2.png,1,2.828,1.000,1.414,235,356,135.000,1.000,1.000,1.000,1.000
1052,ER.ATL2.png,1,2.828,1.000,1.414,0,357,135.000,1.000,1.000,1.000,1.000
1053,ER.ATL2.png,5,9.899,0.641,4.472,56,359,26.565,2.530,2.126,0.470,0.625
1054,ER.ATL2.png,2,5.657,0.785,2.828,32,360,45.000,1.414,2.646,0.378,0.667
1055,ER.ATL2.png,1,2.828,1.000,1.414,8,359,135.000,1.000,1.000,1.000,1.000
1056,ER.ATL2.png,1,2.828,1.000,1.414,268,359,135.000,1.000,1.000,1.000,1.000
1057,ER.ATL2.png,1,2.828,1.000,1.414,53,360,135.000,1.000,1.000,1.000,1.000
1058,ER.ATL2.png,1,2.828,1.000,1.414,55,360,135.000,1.000,1.000,1.000,1.000
1059,ER.ATL2.png,54,70.912,0.135,17.117,57,361,96.710,8.538,2.368,0.422,0.505
1060,ER.ATL2.png,21,20.971,0.600,8.944,76,369,63.435,4.642,2.181,0.458,0.712
1061,ER.ATL2.png,742,110.426,0.765,38.013,564,361,116.565,29.214,1.216,0.823,0.931
1062,ER.ATL2.png,1,2.828,1.000,1.414,6,362,135.000,1.000,1.000,1.000,1.000
1063,ER.ATL2.png,1,2.828,1.000,1.414,15,362,135.000,1.000,1.000,1.000,1.000
1064,ER.ATL2.png,1,2.828,1.000,1.414,51,362,135.000,1.000,1.000,1.000,1.000
1065,ER.ATL2.png,2,4.243,1.000,2.236,54,362,153.435,1.000,2.000,0.500,1.000
1066,ER.ATL2.png,1,2.828,1.000,1.414,191,363,135.000,1.000,1.000,1.000,1.000
1067,ER.ATL2.png,3,5.657,1.000,2.828,248,365,45.000,2.000,1.464,0.683,0.857
1068,ER.ATL2.png,42,61.841,0.138,12.530,2,375,61.390,8.945,1.392,0.718,0.503
1069,ER.ATL2.png,1,2.828,1.000,1.414,33,364,135.000,1.000,1.000,1.000,1.000
1070,ER.ATL2.png,40,62.912,0.127,13.038,37,370,175.601,8.928,1.608,0.622,0.473
1071,ER.ATL2.png,1,2.828,1.000,1.414,53,364,135.000,1.000,1.000,1.000,1.000
1072,ER.ATL2.png,1,2.828,1.000,1.414,189,364,135.000,1.000,1.000,1.000,1.000
1073,ER.ATL2.png,1,2.828,1.000,1.414,11,366,135.000,1.000,1.000,1.000,1.000
1074,ER.ATL2.png,5,8.485,0.873,3.606,16,366,123.690,2.683,1.496,0.668,0.714
1075,ER.ATL2.png,1,2.828,1.000,1.414,32,366,135.000,1.000,1.000,1.000,1.000
1076,ER.ATL2.png,1,2.828,1.000,1.414,80,366,135.000,1.000,1.000,1.000,1.000
1077,ER.ATL2.png,1,2.828,1.000,1.414,14,367,135.000,1.000,1.000,1.000,1.000
1078,ER.ATL2.png,2,4.828,1.000,2.236,61,367,116.565,1.000,2.000,0.500,1.000
1079,ER.ATL2.png,32,44.284,0.205,11.402,68,367,105.255,6.276,1.932,0.518,0.577
1080,ER.ATL2.png,3,5.657,1.000,2.828,185,369,45.000,2.000,1.464,0.683,0.857
1081,ER.ATL2.png,2,5.657,0.785,2.828,27,368,135.000,1.414,2.646,0.378,0.667
1082,ER.ATL2.png,1,2.828,1.000,1.414,33,368,135.000,1.000,1.000,1.000,1.000
1083,ER.ATL2.png,1,2.828,1.000,1.414,70,368,135.000,1.000,1.000,1.000,1.000
1084,ER.ATL2.png,1,2.828,1.000,1.414,79,368,135.000,1.000,1.000,1.000,1.000
1085,ER.ATL2.png,1,2.828,1.000,1.414,15,369,135.000,1.000,1.000,1.000,1.000
1086,ER.ATL2.png,51,48.426,0.273,12.083,185,380,65.556,9.192,1.380,0.725,0.634
1087,ER.ATL2.png,358,75.899,0.781,28.425,582,369,129.289,18.000,1.362,0.734,0.956
1088,ER.ATL2.png,1,2.828,1.000,1.414,31,370,135.000,1.000,1.000,1.000,1.000
1089,ER.ATL2.png,19,24.627,0.394,10.817,44,376,33.690,4.427,2.905,0.344,0.594
1090,ER.ATL2.png,1,2.828,1.000,1.414,76,370,135.000,1.000,1.000,1.000,1.000
1091,ER.ATL2.png,2,4.243,1.000,2.236,78,370,153.435,1.000,2.000,0.500,1.000
1092,ER.ATL2.png,1,2.828,1.000,1.414,192,370,135.000,1.000,1.000,1.000,1.000
1093,ER.ATL2.png,1214,145.622,0.719,53.151,515,370,101.944,35.100,1.253,0.798,0.908
1094,ER.ATL2.png,1,2.828,1.000,1.414,196,371,135.000,1.000,1.000,1.000,1.000
1095,ER.ATL2.png,8,18.142,0.305,5.831,13,372,120.964,4.000,1.431,0.699,0.500
1096,ER.ATL2.png,1,2.828,1.000,1.414,23,372,135.000,1.000,1.000,1.000,1.000
1097,ER.ATL2.png,1,2.828,1.000,1.414,31,372,135.000,1.000,1.000,1.000,1.000
1098,ER.ATL2.png,1,2.828,1.000,1.414,38,372,135.000,1.000,1.000,1.000,1.000
1099,ER.ATL2.png,9,12.485,0.726,5.000,61,375,36.870,3.000,1.370,0.730,0.818
1100,ER.ATL2.png,1,2.828,1.000,1.414,79,372,135.000,1.000,1.000,1.000,1.000
1101,ER.ATL2.png,2,4.828,1.000,2.236,19,373,116.565,1.000,2.000,0.500,1.000
1102,ER.ATL2.png,61,83.154,0.111,15.297,42,374,101.310,12.522,1.134,0.882,0.450
1103,ER.ATL2.png,1,2.828,1.000,1.414,80,374,135.000,1.000,1.000,1.000,1.000
1104,ER.ATL2.png,1,2.828,1.000,1.414,192,374,135.000,1.000,1.000,1.000,1.000
1105,ER.ATL2.png,1,2.828,1.000,1.414,21,375,135.000,1.000,1.000,1.000,1.000
1106,ER.ATL2.png,1516,176.610,0.611,66.068,364,377,140.528,36.590,1.639,0.610,0.918
1107,ER.ATL2.png,1,2.828,1.000,1.414,5,376,135.000,1.000,1.000,1.000,1.000
1108,ER.ATL2.png,2,4.243,1.000,2.236,18,376,153.435,1.000,2.000,0.500,1.000
1109,ER.ATL2.png,41,56.669,0.160,13.601,49,377,143.973,8.404,1.715,0.583,0.512
1110,ER.ATL2.png,53,63.497,0.165,14.213,60,377,129.289,10.399,1.549,0.646,0.486
1111,ER.ATL2.png,2,4.243,1.000,2.236,75,376,153.435,1.000,2.000,0.500,1.000
1112,ER.ATL2.png,1,2.828,1.000,1.414,81,376,135.000,1.000,1.000,1.000,1.000
1113,ER.ATL2.png,2,4.828,1.000,2.236,24,377,116.565,1.000,2.000,0.500,1.000
1114,ER.ATL2.png,178,93.882,0.254,23.854,170,395,33.024,16.769,1.586,0.631,0.648
1115,ER.ATL2.png,1,2.828,1.000,1.414,5,378,135.000,1.000,1.000,1.000,1.000
1116,ER.ATL2.png,5,8.485,0.873,4.243,12,381,45.000,2.683,1.882,0.531,0.714
1117,ER.ATL2.png,2,5.657,0.785,2.828,17,380,45.000,1.414,2.646,0.378,0.667
1118,ER.ATL2.png,1,2.828,1.000,1.414,20,378,135.000,1.000,1.000,1.000,1.000
1119,ER.ATL2.png,4,8.485,0.698,3.606,72,378,123.690,2.683,1.581,0.632,0.615
1120,ER.ATL2.png,1,2.828,1.000,1.414,215,379,135.000,1.000,1.000,1.000,1.000
1121,ER.ATL2.png,2,5.657,0.785,2.828,18,382,45.000,1.414,2.646,0.378,0.667
1122,ER.ATL2.png,6,15.314,0.322,5.000,11,384,36.870,3.536,1.506,0.664,0.522
1123,ER.ATL2.png,4,7.657,0.857,3.162,23,381,108.435,2.000,1.468,0.681,0.800
1124,ER.ATL2.png,1,2.828,1.000,1.414,37,381,135.000,1.000,1.000,1.000,1.000
1125,ER.ATL2.png,5,11.899,0.444,4.243,0,385,45.000,3.000,1.422,0.703,0.556
1126,ER.ATL2.png,1,2.828,1.000,1.414,21,382,135.000,1.000,1.000,1.000,1.000
1127,ER.ATL2.png,1,2.828,1.000,1.414,76,382,135.000,1.000,1.000,1.000,1.000
1128,ER.ATL2.png,1,2.828,1.000,1.414,262,382,135.000,1.000,1.000,1.000,1.000
1129,ER.ATL2.png,1,2.828,1.000,1.414,264,382,135.000,1.000,1.000,1.000,1.000
1130,ER.ATL2.png,2,5.657,0.785,2.828,279,382,135.000,1.414,2.646,0.378,0.667
1131,ER.ATL2.png,1,2.828,1.000,1.414,18,383,135.000,1.000,1.000,1.000,1.000
1132,ER.ATL2.png,1,2.828,1.000,1.414,32,383,135.000,1.000,1.000,1.000,1.000
1133,ER.ATL2.png,3,5.657,1.000,2.828,172,384,135.000,2.000,1.464,0.683,0.857
1134,ER.ATL2.png,1,2.828,1.000,1.414,260,384,135.000,1.000,1.000,1.000,1.000
1135,ER.ATL2.png,2,5.657,0.785,2.828,264,384,135.000,1.414,2.646,0.378,0.667
1136,ER.ATL2.png,1,2.828,1.000,1.414,17,385,135.000,1.000,1.000,1.000,1.000
1137,ER.ATL2.png,1,2.828,1.000,1.414,55,385,135.000,1.000,1.000,1.000,1.000
1138,ER.ATL2.png,1,2.828,1.000,1.414,170,385,135.000,1.000,1.000,1.000,1.000
1139,ER.ATL2.png,1,2.828,1.000,1.414,0,386,135.000,1.000,1.000,1.000,1.000
1140,ER.ATL2.png,1,2.828,1.000,1.414,13,386,135.000,1.000,1.000,1.000,1.000
1141,ER.ATL2.png,3,6.243,0.967,3.162,19,386,161.565,1.000,3.000,0.333,1.000
1142,ER.ATL2.png,1,2.828,1.000,1.414,211,386,135.000,1.000,1.000,1.000,1.000
1143,ER.ATL2.png,4,9.071,0.611,4.472,0,389,26.565,1.789,3.493,0.286,0.667
1144,ER.ATL2.png,1,2.828,1.000,1.414,36,387,135.000,1.000,1.000,1.000,1.000
1145,ER.ATL2.png,8,15.556,0.415,5.385,41,387,111.801,4.000,1.430,0.699,0.552
1146,ER.ATL2.png,2,4.243,1.000,2.236,262,387,153.435,1.000,2.000,0.500,1.000
1147,ER.ATL2.png,2,4.828,1.000,2.236,10,388,116.565,1.000,2.000,0.500,1.000
1148,ER.ATL2.png,1,2.828,1.000,1.414,19,388,135.000,1.000,1.000,1.000,1.000
1149,ER.ATL2.png,1,2.828,1.000,1.414,21,388,135.000,1.000,1.000,1.000,1.000
1150,ER.ATL2.png,1,2.828,1.000,1.414,166,388,135.000,1.000,1.000,1.000,1.000
1151,ER.ATL2.png,1,2.828,1.000,1.414,214,388,135.000,1.000,1.000,1.000,1.000
1152,ER.ATL2.png,437,91.882,0.650,31.953,337,412,20.136,20.247,1.588,0.630,0.862
1153,ER.ATL2.png,2,5.657,0.785,2.828,170,389,135.000,1.414,2.646,0.378,0.667
1154,ER.ATL2.png,3,7.657,0.643,3.606,18,393,56.310,1.789,2.702,0.370,0.667
1155,ER.ATL2.png,2,4.828,1.000,2.236,38,390,116.565,1.000,2.000,0.500,1.000
1156,ER.ATL2.png,1,2.828,1.000,1.414,161,390,135.000,1.000,1.000,1.000,1.000
1157,ER.ATL2.png,1,2.828,1.000,1.414,233,390,135.000,1.000,1.000,1.000,1.000
1158,ER.ATL2.png,1,2.828,1.000,1.414,262,390,135.000,1.000,1.000,1.000,1.000
1159,ER.ATL2.png,1,2.828,1.000,1.414,301,390,135.000,1.000,1.000,1.000,1.000
1160,ER.ATL2.png,10,18.728,0.358,5.831,9,391,120.964,4.243,1.373,0.728,0.526
1161,ER.ATL2.png,1,2.828,1.000,1.414,164,391,135.000,1.000,1.000,1.000,1.000
1162,ER.ATL2.png,76,35.213,0.770,13.416,181,392,116.565,9.000,1.360,0.735,0.849
1163,ER.ATL2.png,3,8.485,0.524,3.162,299,392,161.565,2.000,1.567,0.638,0.600
1164,ER.ATL2.png,6753,398.735,0.534,115.434,533,486,54.520,82.000,1.355,0.738,0.931
1165,ER.ATL2.png,1,2.828,1.000,1.414,26,393,135.000,1.000,1.000,1.000,1.000
1166,ER.ATL2.png,327,75.598,0.719,29.530,442,419,61.699,19.799,1.495,0.669,0.941
1167,ER.ATL2.png,1,2.828,1.000,1.414,6,394,135.000,1.000,1.000,1.000,1.000
1168,ER.ATL2.png,2,4.828,1.000,2.236,23,394,116.565,1.000,2.000,0.500,1.000
1169,ER.ATL2.png,1,2.828,1.000,1.414,230,394,135.000,1.000,1.000,1.000,1.000
1170,ER.ATL2.png,1,2.828,1.000,1.414,4,395,135.000,1.000,1.000,1.000,1.000
1171,ER.ATL2.png,1,2.828,1.000,1.414,8,395,135.000,1.000,1.000,1.000,1.000
1172,ER.ATL2.png,2,4.828,1.000,2.236,37,395,116.565,1.000,2.000,0.500,1.000
1173,ER.ATL2.png,1,2.828,1.000,1.414,255,395,135.000,1.000,1.000,1.000,1.000
1174,ER.ATL2.png,2,5.657,0.785,2.828,21,396,135.000,1.414,2.646,0.378,0.667
1175,ER.ATL2.png,1,2.828,1.000,1.414,26,396,135.000,1.000,1.000,1.000,1.000
1176,ER.ATL2.png,13,16.971,0.567,7.211,45,401,33.690,4.160,1.950,0.513,0.605
1177,ER.ATL2.png,2,4.243,1.000,2.236,157,396,153.435,1.000,2.000,0.500,1.000
1178,ER.ATL2.png,42,34.284,0.449,12.207,169,397,124.992,6.656,1.997,0.501,0.724
1179,ER.ATL2.png,4,10.485,0.457,3.606,233,396,123.690,2.683,1.517,0.659,0.571
1180,ER.ATL2.png,5,11.314,0.491,4.472,7,399,26.565,2.000,2.136,0.468,0.667
1181,ER.ATL2.png,1,2.828,1.000,1.414,13,397,135.000,1.000,1.000,1.000,1.000
1182,ER.ATL2.png,1,2.828,1.000,1.414,15,397,135.000,1.000,1.000,1.000,1.000
1183,ER.ATL2.png,5,11.657,0.462,5.385,43,402,68.199,1.940,3.678,0.272,0.667
1184,ER.ATL2.png,2,5.657,0.785,2.828,54,397,135.000,1.414,2.646,0.378,0.667
1185,ER.ATL2.png,36,48.184,0.195,12.530,57,408,61.390,7.985,1.752,0.571,0.497
1186,ER.ATL2.png,30,57.255,0.115,12.530,77,405,28.610,7.242,1.710,0.585,0.462
1187,ER.ATL2.png,1,2.828,1.000,1.414,93,397,135.000,1.000,1.000,1.000,1.000
1188,ER.ATL2.png,2,4.828,1.000,2.236,97,397,116.565,1.000,2.000,0.500,1.000
1189,ER.ATL2.png,1,2.828,1.000,1.414,28,398,135.000,1.000,1.000,1.000,1.000
1190,ER.ATL2.png,47,68.811,0.125,14.318,29,404,24.775,9.701,1.346,0.743,0.492
1191,ER.ATL2.png,22,39.941,0.173,10.440,64,402,16.699,5.000,1.962,0.510,0.530
1192,ER.ATL2.png,1,2.828,1.000,1.414,90,398,135.000,1.000,1.000,1.000,1.000
1193,ER.ATL2.png,10,19.799,0.321,7.810,99,398,129.806,3.883,2.235,0.447,0.513
1194,ER.ATL2.png,1,2.828,1.000,1.414,159,398,135.000,1.000,1.000,1.000,1.000
1195,ER.ATL2.png,2,5.657,0.785,2.828,163,400,45.000,1.414,2.646,0.378,0.667
1196,ER.ATL2.png,32,29.799,0.453,10.198,178,398,101.310,7.426,1.678,0.596,0.582
1197,ER.ATL2.png,1,2.828,1.000,1.414,12,399,135.000,1.000,1.000,1.000,1.000
1198,ER.ATL2.png,4,8.485,0.698,3.606,74,402,33.690,2.683,1.581,0.632,0.615
1199,ER.ATL2.png,21,44.770,0.132,9.849,91,405,23.962,6.864,1.595,0.627,0.429
1200,ER.ATL2.png,9,14.142,0.565,5.831,151,399,149.036,3.479,1.971,0.507,0.600
1201,ER.ATL2.png,1,2.828,1.000,1.414,232,399,135.000,1.000,1.000,1.000,1.000
1202,ER.ATL2.png,6,11.657,0.555,5.000,157,400,143.130,3.000,2.000,0.500,0.667
1203,ER.ATL2.png,37,41.698,0.267,14.318,60,415,77.905,7.375,2.056,0.486,0.521
1204,ER.ATL2.png,1,2.828,1.000,1.414,149,401,135.000,1.000,1.000,1.000,1.000
1205,ER.ATL2.png,38,47.598,0.211,11.402,163,412,74.745,7.000,1.600,0.625,0.585
1206,ER.ATL2.png,3,7.071,0.754,3.606,253,403,33.690,1.789,2.702,0.370,0.667
1207,ER.ATL2.png,1,2.828,1.000,1.414,51,402,135.000,1.000,1.000,1.000,1.000
1208,ER.ATL2.png,2,4.828,1.000,2.236,89,402,116.565,1.000,2.000,0.500,1.000
1209,ER.ATL2.png,1,2.828,1.000,1.414,106,402,135.000,1.000,1.000,1.000,1.000
1210,ER.ATL2.png,2,5.657,0.785,2.828,250,404,45.000,1.414,2.646,0.378,0.667
1211,ER.ATL2.png,2,4.243,1.000,2.236,47,403,153.435,1.000,2.000,0.500,1.000
1212,ER.ATL2.png,36,37.113,0.328,11.402,65,403,127.875,8.321,1.505,0.664,0.581
1213,ER.ATL2.png,3,7.657,0.643,3.606,84,403,123.690,1.789,2.702,0.370,0.667
1214,ER.ATL2.png,1,2.828,1.000,1.414,100,403,135.000,1.000,1.000,1.000,1.000
1215,ER.ATL2.png,1,2.828,1.000,1.414,111,403,135.000,1.000,1.000,1.000,1.000
1216,ER.ATL2.png,1,2.828,1.000,1.414,117,403,135.000,1.000,1.000,1.000,1.000
1217,ER.ATL2.png,1,2.828,1.000,1.414,156,403,135.000,1.000,1.000,1.000,1.000
1218,ER.ATL2.png,1,2.828,1.000,1.414,158,403,135.000,1.000,1.000,1.000,1.000
1219,ER.ATL2.png,15,17.314,0.629,7.071,0,409,45.000,4.366,1.672,0.598,0.750
1220,ER.ATL2.png,1,2.828,1.000,1.414,6,404,135.000,1.000,1.000,1.000,1.000
1221,ER.ATL2.png,106,91.296,0.160,21.471,27,404,117.759,13.139,1.885,0.531,0.537
1222,ER.ATL2.png,13,23.799,0.288,7.810,41,410,39.806,5.310,1.736,0.576,0.456
1223,ER.ATL2.png,1,2.828,1.000,1.414,87,404,135.000,1.000,1.000,1.000,1.000
1224,ER.ATL2.png,10,13.314,0.709,5.831,114,404,120.964,3.000,1.994,0.502,0.800
1225,ER.ATL2.png,4,7.071,1.000,3.162,146,405,161.565,2.000,1.468,0.681,0.800
1226,ER.ATL2.png,1,2.828,1.000,1.414,150,404,135.000,1.000,1.000,1.000,1.000
1227,ER.ATL2.png,135,57.698,0.510,21.378,351,414,169.216,13.504,1.778,0.562,0.778
1228,ER.ATL2.png,1102,188.593,0.389,56.089,501,404,101.310,32.064,1.651,0.606,0.856
1229,ER.ATL2.png,237,123.924,0.194,30.871,41,433,65.095,17.943,1.990,0.502,0.669
1230,ER.ATL2.png,2,4.243,1.000,2.236,99,405,153.435,1.000,2.000,0.500,1.000
1231,ER.ATL2.png,16,32.870,0.186,9.220,119,405,102.529,5.000,1.860,0.538,0.451
1232,ER.ATL2.png,2,5.657,0.785,2.828,121,405,135.000,1.414,2.646,0.378,0.667
1233,ER.ATL2.png,1,2.828,1.000,1.414,131,405,135.000,1.000,1.000,1.000,1.000
1234,ER.ATL2.png,46,53.598,0.201,16.125,157,421,82.875,8.000,1.626,0.615,0.495
1235,ER.ATL2.png,1,2.828,1.000,1.414,81,406,135.000,1.000,1.000,1.000,1.000
1236,ER.ATL2.png,1,2.828,1.000,1.414,105,406,135.000,1.000,1.000,1.000,1.000
1237,ER.ATL2.png,1,2.828,1.000,1.414,156,406,135.000,1.000,1.000,1.000,1.000
1238,ER.ATL2.png,13,13.314,0.922,5.099,183,406,101.310,4.000,1.123,0.890,0.788
1239,ER.ATL2.png,1,2.828,1.000,1.414,250,406,135.000,1.000,1.000,1.000,1.000
1240,ER.ATL2.png,22,43.941,0.143,8.944,9,407,116.565,6.864,1.376,0.727,0.473
1241,ER.ATL2.png,1,2.828,1.000,1.414,79,407,135.000,1.000,1.000,1.000,1.000
1242,ER.ATL2.png,2,5.657,0.785,2.828,88,407,135.000,1.414,2.646,0.378,0.667
1243,ER.ATL2.png,2,5.657,0.785,2.828,91,407,135.000,1.414,2.646,0.378,0.667
1244,ER.ATL2.png,3,7.071,0.754,3.606,99,407,146.310,1.789,2.702,0.370,0.667
1245,ER.ATL2.png,2,4.243,1.000,2.236,125,407,153.435,1.000,2.000,0.500,1.000
1246,ER.ATL2.png,41,52.083,0.190,14.422,148,407,123.690,8.200,1.656,0.604,0.558
1247,ER.ATL2.png,1,2.828,1.000,1.414,154,407,135.000,1.000,1.000,1.000,1.000
1248,ER.ATL2.png,44,44.527,0.279,12.083,176,408,155.556,9.646,1.238,0.808,0.547
1249,ER.ATL2.png,1,2.828,1.000,1.414,332,407,135.000,1.000,1.000,1.000,1.000
1250,ER.ATL2.png,49,34.971,0.504,13.153,54,421,81.254,5.000,2.457,0.407,0.845
1251,ER.ATL2.png,1,2.828,1.000,1.414,103,408,135.000,1.000,1.000,1.000,1.000
1252,ER.ATL2.png,1,2.828,1.000,1.414,105,408,135.000,1.000,1.000,1.000,1.000
1253,ER.ATL2.png,27,41.113,0.201,10.000,128,408,126.870,6.946,1.477,0.677,0.519
1254,ER.ATL2.png,1,2.828,1.000,1.414,17,409,135.000,1.000,1.000,1.000,1.000
1255,ER.ATL2.png,1,2.828,1.000,1.414,20,409,135.000,1.000,1.000,1.000,1.000
1256,ER.ATL2.png,2,4.243,1.000,2.236,24,409,153.435,1.000,2.000,0.500,1.000
1257,ER.ATL2.png,1,2.828,1.000,1.414,74,409,135.000,1.000,1.000,1.000,1.000
1258,ER.ATL2.png,3,7.657,0.643,3.606,82,409,123.690,1.789,2.702,0.370,0.667
1259,ER.ATL2.png,5,10.485,0.572,4.243,124,412,45.000,2.683,1.848,0.541,0.667
